presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2022-09-8,2022-09-8,22501400000,"208,71",REGULARIZAR              
2022-09-8,2022-09-8, 00243A01100000  ,"179,01",REG VIVIENDA             
2022-09-8,2022-09-8,108801600000,"202,81",VIVIENDA                 
2022-09-9,2022-05-13,31800300000,169,                         
2022-09-9,2022-06-14,63000500000,"147,28",REG VIVIENDA             
2022-09-9,2022-07-5,21000200000,"124,04",10M2  POR UNICA VEZ      
2022-09-9,2022-07-7,20401000000,"96,08",VIVIENDA                 
2022-09-9,2022-08-3,90002600000,"83,94",VIVIENDA                 
2022-09-9,2022-09-9,45303200000,"791,36",HOTEL                    
2022-09-12,2021-09-2, 00148C02100000  ,"160,71",VIVIENDA COLECTIVA       
2022-09-12,2022-04-1, 0142B100400000  ,"124,31",REG VIVIENDA             
2022-09-12,2022-08-4,91901400000,"98,22",CONFORME A OBRA          
2022-09-12,2022-08-10, 00804D00800000  ,"40,59",CONS VIVIENDA            
2022-09-12,2022-08-11, 00671A02100000  ,"111,9",10M2  POR UNICA VEZ      
2022-09-12,2022-08-26, P1400701500000  ,0,DEMOLICION TOTAL         
2022-09-12,2022-09-12,46601500002,"215,8",REGULARIZACION           
2022-09-13,2021-12-2,79603100000,"1727,39",VIVIENDA                 
2022-09-13,2022-05-27, 00747R00600000  ,"62,43",CONS VIVIENDA            
2022-09-13,2022-09-13, 00148H01800000  ,"124,39",REG VIVIENDA             
2022-09-13,2022-09-13, 00930I00100000  ,"436,95",CONS. AMP VIVIENDA       
2022-09-13,2022-09-13, 00810D02900000  ,"39,47",VIVIENDA                 
2022-09-14,2022-04-21, 00672A02700000  ,"287,18",COCHERAS                 
2022-09-14,2022-06-15,95400700000,"155,06",VIVIENDA                 
2022-09-14,2022-07-14,3700100000,"301,5",CONS. AMP VIVIENDA       
2022-09-14,2022-08-3,90801300000,"39,47",PLANO MUNICIPAL          
2022-09-14,2022-08-10,90903600000,0,DEMOLICION TOTAL         
2022-09-14,2022-09-12, 00793B03400000  ,"39,87",PLANO MUNICIPAL          
2022-09-15,2022-05-27,13600400000,"101,04",REG VIVIENDA             
2022-09-15,2022-07-14,75102200000,"120,91",CONFORME A OBRA          
2022-09-15,2022-07-19,58500200000,"143,77",VIVIENDA                 
2022-09-15,2022-07-25,29601600000,"140,17",VIVIENDA                 
2022-09-15,2022-09-15, P0900200100000  ,"622,75",VIVIENDA                 
2022-09-16,2022-01-31,121300300000,"63,52",REG VIVIENDA             
2022-09-16,2022-09-16, 0078A101900000  ,"93,68",REG VIVIENDA             
2022-09-19,2020-08-12,70600800000,"399,12",REG LOCAL COMERCIAL      
2022-09-19,2021-12-22,18001700000,"139,52",REG VIVIENDA             
2022-09-19,2022-07-25, 0142A201500000  ,"125,38",VIVIENDA                 
2022-09-19,2022-07-27,39500500001,"486,99",                         
2022-09-19,2022-07-27, 00089B00800000  ,"88,09",REG VIVIENDA             
2022-09-20,2021-09-3,45003000000,1465,CONS.SALON COMERCIAL     
2022-09-20,2022-08-2,80902300000,"83,28",CONS VIVIENDA            
2022-09-20,2022-08-4, P0900900100000  ,"194,34",REG VIVIENDA             
2022-09-20,2022-08-8, 0930B101800000  ,"135,01",CONS. AMP VIVIENDA       
2022-09-21,2022-03-2, P1301101200000  ,"19209,4",CLAS.Y ALM.CER.          
2022-09-21,2022-06-30,43400800000,"180,3",REGULARIZAR              
2022-09-21,2022-07-25, 00144C02500000  ,"229,4",VIVIENDA                 
2022-09-21,2022-08-2, 00142T00300000  ,"61,76",CONS VIVIENDA            
2022-09-22,2021-01-19,62800700000,"353,36",REGULARIZACION           
2022-09-22,2022-08-19,73301800000,"93,12",VIVIENDA                 
2022-09-23,2022-06-7,104000500000,"147,83",CONS VIVIENDA            
2022-09-23,2022-07-28,41502000000,"480,82",DEMOLICION PARCIAL       
2022-09-23,2022-09-23, 00931B00700000  ,"192,44",REG VIVIENDA             
2022-09-26,2022-08-12,24200400000,"88,08",CONS VIVIENDA            
2022-09-26,2022-08-25,28602300000,"78,09",DEMOLICION TOTAL         
2022-09-26,2022-09-26,106400900000,"110,41",CONS. AMP VIVIENDA       
2022-09-27,2021-10-25,42300700000,"304,99",OFICINA-DEPOSITO         
2022-09-27,2022-07-15,38600200000,"154,13",VIVIENDA                 
2022-09-27,2022-07-26,64601900000,"485,99",DEPOSITO                 
2022-09-27,2022-08-24, 00038C03000000  ,"106,97",CONFORME A OBRA          
2022-09-27,2022-09-5,123300600000,"133,1",VIVIENDA                 
2022-09-27,2022-09-7,22101600000,"115,29",10M2  POR UNICA VEZ      
2022-09-27,2022-09-27,3100300000,"167,32",REG Y AMPL VIVIENDA      
2022-09-28,2022-07-25, 00962G00700000  ,"82,38",REG ALERO                
2022-09-28,2022-08-2, 00953B01300000  ,"169,03",VIVIENDA                 
2022-09-29,2022-02-16,59302600000,"341,54",AMP VIVIENDA             
2022-09-29,2022-08-8,52701900000,"246,67",AMP VIVIENDA             
2022-09-29,2022-08-29, 00930D00800000  ,"227,92",AMP VIVIENDA             
2022-09-30,2019-08-20, 0105A102200000  ,"123,07",VIVIENDA                 
2022-09-30,2021-08-31,7201200000,"335,52",VIVIENDA                 
2022-09-30,2022-08-24,60001600000,"192,81",DEMOLICION PARCIAL       
2022-10-3,2022-07-27, 00548A00700000  ,0,                         
2022-10-4,2022-04-22,10201800000,"176,52",CONS. AMP VIVIENDA       
2022-10-5,2021-10-1, P1302300500000  ,"4589,91",FABRICA Y DEPOSITO       
2022-10-5,2022-05-5,39002700002,"339,92",P.B. 01 PISOS            
2022-10-5,2022-07-14,95002200000,"150,92",VIVIENDA 1 Y 2           
2022-10-5,2022-09-1,31401400000,"156,21",VIVIENDA                 
2022-10-6,2021-11-9,34100400000,"154,49",REG AMP VIVIENDA         
2022-10-6,2022-07-15,56602500000,"163,32",VIVIENDA                 
2022-10-6,2022-07-15,56602000000,0,                         
2022-10-6,2022-08-11,32301000000,"374,38",AMP VIVI A REG           
2022-10-6,2022-10-6, P1302202500000  ,"7304,89",TALLER DEPOSITO          
2022-10-11,2020-06-2,55400100000,"332,94",LOCALES COMERCIALES      
2022-10-11,2022-08-12,74501900000,"169,16",VIVIENDA-COMERCIO        
2022-10-11,2022-08-22,37701800000,"140,15",LOCAL COMERCIAL          
2022-10-12,2020-11-5, 00810B01700000  ,"148,65",CONS VIVIENDA            
2022-10-12,2022-05-31,101900100000,"1695,95",COMPLEJO DEPORTIVO       
2022-10-12,2022-08-8,41502500000,"198,17",RELEV. VIVIENDA          
2022-10-12,2022-08-8,41502400000,"3294,55",RELEVAMIENTO             
2022-10-12,2022-08-10,89902300000,"65,92",VIVIENDA                 
2022-10-12,2022-08-10,22003300000,"148,13",VIVIENDA                 
2022-10-12,2022-10-12, 00930D00600000  ,"522,93",CONS VIVIENDA            
2022-10-13,2021-06-22,23200100000,"146,12",VIVIENDAS                
2022-10-13,2022-10-13,45802000000,"140,91",LOCALES COMERCIALES      
2022-10-14,2022-06-1,64503600000,"124,35",VIVIENDA                 
2022-10-14,2022-09-6,39002900000,"311,85",LOCAL COMERCIAL          
2022-10-17,2022-05-5, 01261C01100000  ,"509,76",VIVIENDA                 
2022-10-17,2022-10-17,39500500001,"486,99",REFORMA INTERNA          
2022-10-17,2022-10-17,50302300000,"107,66",REG AMP VIVIENDA         
2022-10-17,2022-10-17,72502700000,"133,96",REG AMP VIVIENDA         
2022-10-18,2022-08-17,38902500000,"291,43",REG DEPOSITO             
2022-10-18,2022-08-18,73201700000,"131,65",VIVIENDA                 
2022-10-18,2022-09-1,60901700000,"134,69",VIVIENDA                 
2022-10-18,2022-10-18, 0142A201900000  ,"204,1",VIVIENDA                 
2022-10-19,2022-08-12, 00077G00700000  ,295,BAULERA                  
2022-10-19,2022-08-22,94701100000,"156,66",AMPL. A CONSTRUIR        
2022-10-19,2022-09-26,83701500000,"105,45",REG VIVIENDA             
2022-10-19,2022-10-19,52400200000,"483,07",OFICINA-DEPOSITO         
2022-10-20,2022-10-20,88501800000,"196,08",CONS VIVIENDA            
2022-10-21,2022-08-19,60301100000,"326,38",OFICINA  ADMINISTRATIVA  
2022-10-21,2022-08-22,126900500000,"249,34",                         
2022-10-21,2022-08-29, P1200601600000  ,"925,27",VIVIENDA                 
2022-10-21,2022-09-1,68501200000,"65,85",VIVIENDA                 
2022-10-21,2022-09-5,62701700000,"315,84",INSTITUTO EDUCATIVO      
2022-10-21,2022-09-7,39901300000,"201,15",VIVIENDA                 
2022-10-24,2021-08-24,36701100000,"386,32",CONSULTORIOS MEDICOS     
2022-10-24,2022-07-18, 01117B00100000  ,"305,5",VIVIENDA                 
2022-10-24,2022-07-19,59000300000,"99,27",VIVIENDA                 
2022-10-24,2022-07-25,52905400000,"216,55",VIVIENDAS COLECTIVAS     
2022-10-24,2022-09-7,17200400000,"108,7",REGULARIZACION           
2022-10-25,2022-08-19,112600600000,"79,97",VIVIENDA                 
2022-10-25,2022-08-22,112300300000,"183,05",CONS VIVIENDA            
2022-10-27,2022-08-29,46801800000,"221,79",VIVIENDA                 
2022-10-28,2022-07-25,27801700000,"463,56",VIVIENDA                 
2022-10-28,2022-08-25,127700800000,"339,96",REGUL.VIVIENDAS          
2022-10-31,2022-08-11, 0142A202100000  ,"165,91",VIVIENDA                 
2022-10-31,2022-08-16, 00889D00700000  ,"69,76",CONS VIVIENDA            
2022-10-31,2022-09-1,35000100000,"208,67",VIVIENDA                 
2022-10-31,2022-09-8,84503500000,"74,53",CONS VIVIENDA            
2022-10-31,2022-10-31,104300500000,"292,46",CONS VIVIENDA            
2022-11-1,2019-06-3, 0930B101000000  ,"61,52",REG VIVIENDA             
2022-11-1,2019-06-3, 0930B101100000  ,"61,52",REG VIVIENDA             
2022-11-1,2019-06-3, 0930B101200000  ,"52,5",REG VIVIENDA             
2022-11-1,2022-04-28,46401900000,"589,58",REGUL.VIVIENDAS          
2022-11-1,2022-07-21, 00809E02300000  ,"50,75",VIVIENDA                 
2022-11-1,2022-09-8, 00809E02200000  ,"84,93",VIVIENDA                 
2022-11-1,2022-09-22,4800500000,"202,38",DEPOSITO                 
2022-11-2,2020-12-29, 00250B02200000  ,"196,13",REG VIVIENDA             
2022-11-2,2022-08-4,41101000000,"212,33",CONS. AMP VIVIENDA       
2022-11-2,2022-08-4,33201800000,"185,21",VIVIENDA                 
2022-11-2,2022-08-29,29502500000,"255,92",REGULARIZACION           
2022-11-2,2022-09-12,43001100000,"159,08",CONS VIVIENDA            
2022-11-3,2022-02-9, 00249A02000000  ,"649,77",SALON CCIAL.-DEP.        
2022-11-3,2022-04-11, 00804F01200000  ,99,REGULARIZACION           
2022-11-3,2022-08-29,31301800000,"80,82",REGUL.VIVIENDAS          
2022-11-3,2022-09-16, 0930A200900000  ,"208,19",CONS VIVIENDA            
2022-11-4,2021-12-21,45401500000,"912,48",DEPARTAMENTOS            
2022-11-4,2021-12-23, 00809G01600000  ,"51,15",VIVIENDA                 
2022-11-4,2022-02-4, 00808B01500000  ,"39,47",CONS VIVIENDA            
2022-11-4,2022-07-15, 00551B01000000  ,"347,77",LOCAL COMERCIAL          
2022-11-4,2022-07-27, P0704100500000  ,"68,76",CONS VIVIENDA            
2022-11-4,2022-08-16,79800300000,"262,33",VIVIENDA                 
2022-11-4,2022-09-1, 0930B202300000  ,"121,66",VIVIENDA                 
2022-11-4,2022-09-9,103900400000,55,CONS QUINCHO             
2022-11-4,2022-09-15, 01116E00800000  ,"319,63",AMP VIVIENDA             
2022-11-4,2022-09-16,125701800000,"88,14",REG AMP VIVIENDA         
2022-11-4,2022-11-4, 00809G02200000  ,"39,47",CONS VIVIENDA            
2022-11-8,2022-05-11, 00245B02000000  ,"297,42",LOCAL COMERCIAL          
2022-11-8,2022-08-17,121000500000,"429,89",REG VIVIENDA             
2022-11-8,2022-09-16,1802000000,120,CONS VIVIENDA            
2022-11-8,2022-09-19,106301500000,"260,24",CONS. AMP VIVIENDA       
2022-11-8,2022-09-22,32600100000,"144,76",REG VIVIENDA             
2022-11-8,2022-11-8, 00810D02800000  ,0,                         
2022-11-9,2022-05-6, 00248A01400000  ,"312,77",LOCAL-DEPOSITO           
2022-11-9,2022-08-11,48902100000,"195,9",REG VIVIENDA             
2022-11-9,2022-08-12,51501800000,"365,93",REG Y AMPL VIVIENDA      
2022-11-9,2022-09-16, 00953F01200000  ,"84,54",REG VIVIENDA             
2022-11-10,2022-03-16,73302200000,"201,18",REG VIVIENDA             
2022-11-10,2022-07-25,3700500000,"189,79",AMP VIVIENDA             
2022-11-10,2022-08-4,64202300000,114,CONS. AMP VIVIENDA       
2022-11-10,2022-08-8, 0078A101500000  ,"104,22",CONS VIVIENDA            
2022-11-10,2022-09-9,54602200000,"268,97",CONS VIVIENDA            
2022-11-11,2021-06-2,26900700000,"43,01",VIVIENDA                 
2022-11-11,2022-08-30,77601000000,"997,44",REGULARIZACION           
2022-11-11,2022-08-30,87001600000,"614,93",DEMOLICION PARCIAL       
2022-11-11,2022-09-20,33900800000,"128,75",REG VIVIENDA             
2022-11-11,2022-09-23, 00148C02300000  ,"142,02",VIVIENDA INDIV.          
2022-11-11,2022-10-20,17402100000,"263,29",REG VIVIENDA             
2022-11-14,2022-10-4,16801900000,"261,92",CONS. AMP VIVIENDA       
2022-11-16,2022-09-16,84102500000,"220,53",VIVIENDA                 
2022-11-16,2022-09-19, 00038C03100000  ,"35,24",REG VIVIENDA             
2022-11-16,2022-09-22, 01072E00900000  ,"201,05",VIVIENDA                 
2022-11-17,2022-05-10,36503200000,"440,7",CONS ALERO               
2022-11-17,2022-06-22, P1302500800000  ,"577,5",REG DEPOSITO             
2022-11-17,2022-07-13,124201900000,0,VIVIENDA                 
2022-11-17,2022-09-19,97600900000,"154,34",VIVIENDA                 
2022-11-17,2022-11-17,34902500000,"258,61",CONS ALERO               
2022-11-18,2022-09-6,34900700000,"727,9",VIVIENDA                 
2022-11-18,2022-09-16,69900600000,"104,44",AMP VIVIENDA             
2022-11-18,2022-09-30,17301300000,"216,95",AMP LOCAL COMERCIAL      
2022-11-18,2022-11-18, 00909F01000000  ,40,VIVIENDA                 
2022-11-22,2022-08-3,62100800000,"786,92",DEMOLICION PARCIAL       
2022-11-22,2022-09-1,47502000000,"208,63",VIVIENDA COLECTIVA       
2022-11-22,2022-09-9,29100300000,"246,92",CONS ALERO               
2022-11-22,2022-11-22,33603000000,"149,67",REG VIVIENDA             
2022-11-23,2022-05-13,86502200000,"86,56",VIVIENDA                 
2022-11-23,2022-08-4, 01117F00500000  ,"571,64",CONS VIVIENDA            
2022-11-23,2022-11-23,57900800000,0,DEMOLICION TOTAL         
2022-11-24,2022-05-11, 00330A02000000  ,"124,68",CONS VIVIENDA            
2022-11-24,2022-07-16,53702600002,"201,02",REG Y AMPL VIVIENDA      
2022-11-24,2022-07-27,37001500000,"122,26",REG VIVIENDA             
2022-11-24,2022-09-20, 01261G01300000  ,"260,03",CONS VIVIENDA            
2022-11-24,2022-09-23, 01073C02800000  ,"185,15",CONS VIVIENDA            
2022-11-24,2022-09-30, P0400701400000  ,"794,37",VIVIENDA 1 Y 2           
2022-11-24,2022-10-3,97900600000,"99,46",REG VIVIENDA             
2022-11-24,2022-10-12,28902000000,0,DEMOLICION TOTAL         
2022-11-28,2022-09-8, 00747G00400000  ,"90,92",REG VIVIENDA             
2022-11-28,2022-10-5, 0930B200800000  ,"257,81",CONS VIVIENDA            
2022-11-30,2022-06-6,36301000000,"690,9",REG VIVIENDA             
2022-11-30,2022-07-13, 00931O03400000  ,"231,72",VIVIENDAS                
2022-11-30,2022-09-22,34702400000,220,REG VIVIENDA             
2022-11-30,2022-10-14, 0747CH00200000  ,"206,42",REG ALERO                
2022-12-1,2022-06-27, 00320B02100000  ,"126,85",CONS VIVIENDA            
2022-12-1,2022-09-19, 01116D00100000  ,"224,35",VIVIENDA                 
2022-12-1,2022-10-5, P0900502000000  ,"306,83",REG VIVIENDA             
2022-12-1,2022-12-1,50801300000,"302,97",REG VIVIENDA             
2022-12-2,2022-09-1, 00674B00400000  ,"156,31",REG VIVIENDA             
2022-12-2,2022-10-19,35001800000,"108,59",REG VIVIENDA             
2022-12-2,2022-12-2, 00909G00200000  ,40,VIVIENDA                 
2022-12-5,2019-01-10, 00808A00400000  ,"138,67",DEP NEUMATICOS PARA AUT. 
2022-12-5,2022-08-10,51300700001,"203,03",VIVIENDA                 
2022-12-5,2022-09-8,108800400000,"225,64",VIVIENDA                 
2022-12-5,2022-09-9,7802900000,"175,26",CONS VIVIENDA            
2022-12-5,2022-09-19,79000900000,"184,8",REG VIVIENDA             
2022-12-5,2022-09-20,80103000000,"184,89",REG VIVIENDA             
2022-12-5,2022-09-21, 00953F01700000  ,"118,18",VIVIENDA                 
2022-12-5,2022-09-26, 00038D01100000  ,"186,88",REG.PISCINA              
2022-12-5,2022-10-12,13100500000,"82,02",VIVIENDA                 
2022-12-5,2022-10-17, P1300602400000  ,"316,07",OFICINAS                 
2022-12-6,2022-07-12, 00793B00200000  ,"99,11",COMEDOR P/PERS.          
2022-12-6,2022-07-26, 01261B00100000  ,"475,99",CONS VIVIENDA            
2022-12-6,2022-11-1,50600700000,"148,65",DEMOLICION ALERO         
2022-12-7,2022-03-22,21900800000,"186,81",REG VIVIENDA             
2022-12-7,2022-05-2, 00089A00100000  ,"210,4",LOCAL COMERCIAL          
2022-12-7,2022-07-25,86502700000,"126,43",REG VIVIENDA             
2022-12-7,2022-10-31,128002200000,"210,9",VIVIENDA                 
2022-12-12,2019-11-29,75301300000,"352,17",REG ALERO                
2022-12-12,2022-08-23,10801800000,"157,92",CIERRE GALERIA           
2022-12-12,2022-10-12, P0900900100000  ,"253,32",CONS. AMP VIVIENDA       
2022-12-12,2022-10-14,54102000000,"182,16",VIVIENDA                 
2022-12-13,2022-08-8,31300500000,"394,35",VIVIENDA                 
2022-12-13,2022-09-5,61100900000,"217,8",VIVIENDA                 
2022-12-14,2017-07-24,54002300000,"277,88",VIVIENDA                 
2022-12-14,2022-07-15, P0200200600000  ,"1384,52",VIVIENDAS UNIFAMILIARES  
2022-12-14,2022-09-19, 00548C01300000  ,"1156,12",CONS DEPOSITO            
2022-12-14,2022-09-21,109300300000,"222,23",VIVIENDA                 
2022-12-14,2022-09-22,101601700000,"249,47",REG VIVIENDA             
2022-12-14,2022-09-30,46100200000,"113,58",VIVIENDA                 
2022-12-14,2022-10-5, 00931G02000000  ,"153,58",VIVIENDA                 
2022-12-14,2022-10-19,11801500000,"124,34",VIVIENDAS UNIFAMILIARES  
2022-12-14,2022-10-21, 00465A01100000  ,"224,62",DEPOSITO COMERCIAL       
2022-12-14,2022-11-8,14100400000,"126,12",REG VIVIENDA             
2022-12-15,2022-07-27,3702100000,"256,65",REG Y AMPL VIVIENDA      
2022-12-15,2022-12-15, 00755A02100000  ,"152,51",REG VIVIENDA             
2022-12-15,2022-12-15, 00909G00900000  ,40,VIVIENDA                 
2022-12-16,2022-04-29,33600600000,"675,61",LOCAL COMER VIV          
2022-12-16,2022-09-26,77400200000,"293,07",REG VIVIENDA             
2022-12-16,2022-10-27, 00793B03700000  ,"98,19",CONS VIVIENDA            
2022-12-16,2022-10-27, 01019D01000000  ,"44,85",CONS QUINCHO             
2022-12-16,2022-11-3,22000300000,"98,62",CONS DEPOSITO            
2022-12-16,2022-12-16, 00148J02300000  ,"257,49",REG VIVIENDA             
2022-12-16,2022-12-19,11702500000,"93,78",AMP VIVIENDA             
2022-12-19,2021-12-30,70202600000,"192,39",REG VIVIENDA             
2022-12-19,2022-02-23,44904500000,"193,79",REG VIVIENDA             
2022-12-19,2022-08-12, 00931R00600000  ,"244,35",REG VIVIENDA             
2022-12-19,2022-11-8,59601800000,"183,8",REFORMA INTERNA          
2022-12-20,2022-07-26,86802800000,"194,97",CONS VIVIENDA            
2022-12-20,2022-08-2,78900700000,"190,21",REG VIVIENDA             
2022-12-21,2022-10-5,27002100000,"117,95",REG VIVIENDA             
2022-12-21,2022-10-14, 0078A100800000  ,"60,76",CONS VIVIENDA            
2022-12-21,2022-10-21,104803200000,"38,16",CONS VIVIENDA            
2022-12-21,2022-11-1,16902200000,"145,05",REG VIVIENDA             
2022-12-22,2021-11-10,109800900000,"75,85",REG VIVIENDA             
2022-12-22,2022-06-29, 0747N100700000  ,"144,77",REG VIVIENDA             
2022-12-22,2022-09-26,32901700000,"210,45",REG VIVIENDA             
2022-12-22,2022-09-29,41400900000,"443,64",REG VIVIENDA             
2022-12-22,2022-10-19,60201800000,"203,69",REG VIVIENDA             
2022-12-22,2022-10-20,53103200000,"288,09",CONS. AMP VIVIENDA       
2022-12-22,2022-11-11, 00931J02200000  ,"195,4",REG VIVIENDA             
2022-12-22,2022-12-22, 00245A01300000  ,"255,8",                         
2022-12-26,2022-02-22, 0930A200600000  ,"237,25",VIVIENDA                 
2022-12-26,2022-07-20, 00810D01800000  ,"39,47",VIVIENDA                 
2022-12-26,2022-10-19,5600400000,0,DEMOLICION TOTAL         
2022-12-26,2022-10-31,70601900000,"174,28",VIVIENDA                 
2022-12-26,2022-11-1,36600300000,"163,86",VIVIENDA                 
2022-12-26,2022-11-14,86801500000,"106,64",VIVIENDA                 
2022-12-27,2022-10-20, 00931E01500000  ,"67,42",VIVIENDA                 
2022-12-27,2022-11-8, 0077G103000000  ,"100,83",VIVIENDA                 
2022-12-27,2022-11-18, 00955B01100000  ,65,QUINCHO                  
2022-12-27,2022-11-25, 00188A01600000  ,"156,7",VIVIENDA                 
2022-12-27,2022-11-30,55704300000,"228,99",SALON COMERCIAL          
2022-12-28,2022-02-11, P1302600300000  ,"2674,61",FABRICA Y DEPOSITO       
2022-12-28,2022-04-5,50102000000,"563,72",LOCAL COMERCIAL          
2022-12-28,2022-07-25, P1101900200000  ,"66,45",VIVIENDA                 
2022-12-28,2022-09-16, 00065I00800000  ,"178,48",VIVIENDA                 
2022-12-28,2022-09-29, 00149D01300000  ,"179,77",VIVIENDA                 
2022-12-28,2022-10-3,29602800000,"169,72",SALON COMERCIAL          
2022-12-28,2022-11-14,39901300000,0,DEMOLICION TOTAL         
2022-12-29,2022-01-25,18202200000,"186,73",OFICINA Y VIVIENDA       
2022-12-29,2022-11-1,44500100000,"105,82",VIVIENDA                 
2022-12-29,2022-11-25,40202300000,"158,33",VIVIENDA                 
2022-12-29,2022-12-29, 00793B03600000  ,40,VIVIENDA                 
2022-12-29,2022-12-29, 00909G00400000  ,40,VIVIENDA                 
2022-12-29,  /  /  , 00986A02600000  ,40,VIVIENDA                 
