presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2021-12-9,2021-10-25,11501100000,"215,86",VIVIENDA                 
2021-12-9,2021-10-26, 00089B00300000  ,"61,27",VIVIENDA                 
2021-12-9,2021-11-5, 00955B01600000  ,"59,84",CONS VIVIENDA            
2021-12-9,2021-11-10,92202400000,"213,56",COCHERAS                 
2021-12-10,2009-04-22,32900900000,"142,02",VIVIENDA                 
2021-12-10,2021-09-29, 01261H00500000  ,"297,57",AMP VIVIENDA             
2021-12-10,2021-10-18,89603300001,"151,4",CONFORME A OBRA          
2021-12-10,2021-11-2,36201500101,"1754,04",DEPARTAMENTOS            
2021-12-10,2021-11-12,5500100000,"59,85",CONS VIVIENDA            
2021-12-10,2021-11-23, 00889C03400000  ,"65,79",CONS VIVIENDA            
2021-12-10,  /  /  ,96201300000,"39,47",CONS VIVIENDA            
2021-12-13,2021-05-18,28401900000,"210,33",VIVIENDA                 
2021-12-13,2021-06-22, 00248A00300000  ,"140,76",REG VIVIENDA             
2021-12-13,2021-08-10, 00249B00700000  ,"131,03",REG DEPOSITO             
2021-12-13,2021-09-27,26902200000,"146,88",REG VIVIENDA             
2021-12-13,2021-09-28, P1301101600000  ,"10088,19",REG. AMP. DEPOSITO       
2021-12-13,2021-11-18,94501200000,"40,62",CONS VIVIENDA            
2021-12-13,  /  /  , 00810D02600000  ,"39,47",PLANO ANULADO            
2021-12-14,2019-07-17,60000500001,"328,13",LOCAL COMERCIAL          
2021-12-14,2020-01-9,50301000000,"569,4",LOCAL COMERCIAL          
2021-12-14,2021-08-3,60000600000,"493,32",LOCAL COMERCIAL          
2021-12-14,2021-09-14, P1300301000000  ,"1718,78",REGULARIZACION           
2021-12-14,2021-09-28,57700800000,"227,06",VIVIENDA                 
2021-12-14,2021-10-22,73201400000,"309,67",VIVIENDA                 
2021-12-14,2021-11-3, 01073F01200000  ,216,LOCAL COMERCIAL          
2021-12-14,2021-11-3, 01073F01300000  ,156,LOCAL COMERCIAL          
2021-12-14,2021-11-3, 01073F01100000  ,276,LOCAL COMERCIAL          
2021-12-14,2021-11-23,3101400000,"2,62",                         
2021-12-14,2021-11-30, 00908F00900000  ,"129,84",AMP VIVIENDA             
2021-12-14,  /  /  , 00809G00300000  ,"39,47",CONS VIVIENDA            
2021-12-15,2021-01-6,39600200000,"7897,11",ESTABLECIMIENTO EDUCATIVO
2021-12-15,2021-10-18,64202300000,"61,22",VIVIENDA                 
2021-12-15,2021-10-18,15500900000,"160,3",VIVIENDA                 
2021-12-15,2021-10-18,58301700000,"169,84",VIVIENDA                 
2021-12-16,2020-05-20,18200200000,"231,85",VIVIENDA                 
2021-12-16,2021-11-5,5903800000,"91,5",VIVIENDA                 
2021-12-16,2021-11-18, 00486A00800001  ,"518,07",VIVIENDA COLECTIVA       
2021-12-16,2021-11-30,63502800000,117,VIVIENDA                 
2021-12-17,2018-12-6,62701000000,"194,42",REG COCHERAS             
2021-12-17,2021-03-25,9301900000,"258,83",VIVIENDA                 
2021-12-17,2021-06-11,44103600000,"2515,11",VIVIENDA COLECTIVA       
2021-12-17,2021-06-14,23100900000,"431,33",SALON COMERCIAL          
2021-12-17,2021-07-5,8000400000,"76,13",REG AMP VIVIENDA         
2021-12-17,2021-08-24,65101800000,"364,12",REG VIVIENDA             
2021-12-17,2021-08-26,125300500000,"288,49",CONS VIVIENDA            
2021-12-17,2021-09-22, P0900402400000  ,"222,24",VIVIENDA                 
2021-12-17,2021-10-29, 0142A500500000  ,"118,14",AMP VIVIENDA             
2021-12-20,2020-06-3,42502400000,"605,38",EDIFICIO                 
2021-12-20,2021-06-22,35100100000,"674,36",DEPARTAMENTOS            
2021-12-20,2021-07-20,56001300000,"100,75",CONSULTORIOS MEDICOS     
2021-12-20,2021-10-1, P0900500200000  ,"176,25",VIVIENDA                 
2021-12-20,2021-10-21,127403200000,"249,43",VIVIENDA                 
2021-12-20,2021-10-26,62302300000,"133,13",VIVIENDA                 
2021-12-20,2021-11-10, 00809G00800000  ,"64,27",VIVIENDA                 
2021-12-20,2021-11-16, 00148I01800000  ,"256,65",VIVIENDA                 
2021-12-20,2021-12-9,52500400000,"198,8",VIVIENDA                 
2021-12-21,2020-12-29,55601400000,"390,06",VIVIENDA                 
2021-12-21,2021-09-3,74001900000,"183,51",VIVIENDA                 
2021-12-21,2021-10-20, 01007B01000000  ,"105,63",VIVIENDA                 
2021-12-21,2021-10-26,127800400000,"172,26",VIVIENDA                 
2021-12-21,2021-11-18, 00237A00200000  ,"185,94",VIVIENDA                 
2021-12-22,2021-04-30,45401300000,"201,59",VIVIENDA                 
2021-12-22,2021-07-29, 00078A03200000  ,"137,91",VIVIENDA                 
2021-12-22,2021-09-7, C0705115400000  ,0,                         
2021-12-22,2021-09-15,58502400000,"439,72",DEMOLICION PARCIAL       
2021-12-22,2021-09-17,59303400001,"382,43",TALLER DE TORN           
2021-12-22,2021-10-1, 00089A01400000  ,"136,1",VIVIENDAS                
2021-12-22,2021-11-10,32802500000,0,DEMOLICION TOTAL         
2021-12-22,2021-11-30, 00089A00200000  ,"113,62",VIVIENDA                 
2021-12-23,2021-05-7,61002000000,"270,49",VIVIENDA                 
2021-12-23,2021-07-8,31100600000,"561,88",LOCAL COMERCIAL          
2021-12-23,2021-09-6,62602300000,504,OFICINAS                 
2021-12-23,2021-09-28, 0930A100100000  ,"133,28",VIVIENDA                 
2021-12-23,2021-10-6,17502200000,"275,34",VIVIENDAS COLECTIVAS     
2021-12-23,2021-11-10,79803200000,"59,9",VIVIENDA                 
2021-12-23,2021-11-12,51801700000,"177,26",VIVIENDAS                
2021-12-27,2020-03-10, 00177C01400000  ,"243,64",DEPARTAMENTOS            
2021-12-27,2020-08-31,3000900000,"156,2",REG AMP VIVIENDA         
2021-12-27,2021-07-19,2200700000,"93,36",VIVIENDA                 
2021-12-27,2021-08-6,124601100000,"290,71",VIVIENDA                 
2021-12-27,2021-10-5,36402100000,"205,26",VIVIENDA                 
2021-12-27,2021-11-11,31300700000,"448,57",REG AMP VIVIENDA         
2021-12-27,2021-12-1, 00953N02000000  ,"71,4",10M2  POR UNICA VEZ      
2021-12-28,2021-06-3, 00142R00300000  ,"130,91",VIVIENDA                 
2021-12-28,2021-10-26, 0142A502300000  ,"114,03",REG VIVIENDA             
2021-12-28,2021-11-18, 0930B200700000  ,"137,17",CONS VIVIENDA            
2021-12-28,2021-11-23,127800800000,"229,12",VIVIENDA                 
2021-12-28,2021-12-3, 00889D01100000  ,"59,81",CONS VIVIENDA            
2021-12-29,2020-02-28,74001600000,"68,74",VIVIENDA                 
2021-12-29,2020-09-2,84700200000,"316,37",REG VIVIENDA             
2021-12-29,2020-10-22, 00931D00300000  ,"119,42",VIVIENDA                 
2021-12-29,2021-06-22,18502000000,"337,73",VIVIENDA                 
2021-12-29,2021-06-22,49201800000,"247,09",SALON COMERCIAL          
2021-12-29,2021-07-5,40700900000,"203,68",VIVIENDAS                
2021-12-29,2021-09-9,104201800000,"147,1",QUINCHO                  
2021-12-29,2021-10-1,90500100000,"138,43",VIVIENDA                 
2021-12-29,2021-11-1,110400100000,"106,83",VIVIENDA                 
2021-12-29,2021-11-5,55403200000,"119,77",VIVIENDA                 
2021-12-30,2021-07-7,81801100000,"161,06",VIVIENDA                 
2021-12-30,2021-09-29, 00931Q01200000  ,"209,72",VIVIENDA                 
