presentacion_plano,ingreso,inmueble,superficie_en_m2,usos
2023-10-23,2023-08-17, 00077D02500000  ,"66,57",CONS VIVIENDA            
2023-10-23,2023-08-18, 00962A00400000  ,"182,78",REG ALERO                
2023-10-23,2023-08-31,60403100000,"465,57",AMP LOCAL COMERCIAL      
2023-10-24,2023-05-3,58601800000,"144,1",REG VIVIENDA             
2023-10-24,2023-05-29,104100500000,"1711,8",REG AMP                  
2023-10-24,2023-08-2,66301400000,"94,03",REFORMAS INTERNAS        
2023-10-24,2023-08-8,25702600000,"167,8",DEMOLICION PARCIAL       
2023-10-24,2023-08-30,26001200000,"176,14",DEMOLICION PARCIAL       
2023-10-24,2023-09-6, 00804C02500000  ,"81,87",CONS VIVIENDA            
2023-10-24,2023-09-8, 00089A01600000  ,"149,57",CONS VIVIENDA            
2023-10-24,2023-09-20,106901900000,"139,41",CONS VIVIENDA            
2023-10-24,2023-09-20,39203600000,"438,5",DEMOLICION PARCIAL       
2023-10-24,2023-09-22,45400100000,"210,87",REFORMAS INTERNAS        
2023-10-24,2023-09-25, 00930E00700000  ,"245,26",CONS VIVIENDA            
2023-10-25,2023-08-22,34601000000,"140,62",REG VIVIENDA             
2023-10-26,2023-07-12,37600900000,"337,57",10M2  POR UNICA VEZ      
2023-10-26,2023-07-14,53201700000,"438,93",REFORMAS INTERNAS        
2023-10-26,2023-09-20, 00065I02200000  ,"151,92",REG VIVIENDA             
2023-10-27,2023-03-23,63600800000,"106,23",REFORMAS INTERNAS        
2023-10-27,2023-03-31,18701300000,"454,13",REG VIVIENDA             
2023-10-27,2023-08-10,124203200000,"257,7",VIVIENDA                 
2023-10-27,2023-08-31, 00955C01100000  ,"73,43",CONS VIVIENDA            
2023-10-27,2023-09-13,2300200000,65,CONS QUINCHO             
2023-10-27,2023-09-14, 00078A03400000  ,"103,07",CONS QUINCHO             
2023-10-27,2023-10-27,57200200000,"327,28",REGUL.VIVIENDAS          
2023-10-30,2023-07-26,112200100000,0,DEMOLICION TOTAL         
2023-10-30,2023-07-28,6105600000,"299,1",DEP NEUMATICOS PARA AUT. 
2023-10-30,2023-09-1,38901900000,"295,01",REG VIVIENDA             
2023-10-30,2023-09-29, 00809E02800000  ,"78,09",CONS VIVIENDA            
2023-10-30,2023-10-2, 00931D00700000  ,"130,84",REG VIVIENDA             
2023-10-30,2023-10-30, 00809G01000000  ,40,CONS VIVIENDA            
2023-10-31,2020-06-9,110500300000,"243,08",VIVIENDA                 
2023-10-31,2023-04-19,27101200000,"280,59",REG VIVIENDA             
2023-10-31,2023-06-2,55704200000,"310,83",REG LOCAL COMERCIAL      
2023-10-31,2023-06-23,72800100000,"162,75",LOCAL COMER VIV          
2023-10-31,2023-08-25,34503000001,"327,38",                         
2023-10-31,2023-08-29,39501400000,"312,15",REG CIERRE DE GALERIA    
2023-10-31,2023-09-5,2501500000,"55,03",CONS VIVIENDA            
2023-10-31,2023-10-2,13800100000,"672,47",REG DEPOSITO             
2023-11-1,2023-06-23, 00239B01600000  ,"822,5",REGULARIZAR              
2023-11-1,2023-08-3, 00930D00400000  ,"196,12",VIVIENDA                 
2023-11-1,2023-08-29,50401400000,"148,12",10M2  POR UNICA VEZ      
2023-11-2,2023-02-24,3701700000,"266,7",REG TALLER               
2023-11-2,2023-04-20,122201800000,"106,79",AMPLIACION               
2023-11-3,2023-09-4,96702000000,"99,28",REGULARIZAR              
2023-11-3,2023-09-28, 0930B202100000  ,"79,65",VIVIENDA                 
2023-11-3,2023-11-3,62303400001,"194,51",CONSULTORIOS MEDICOS     
2023-11-6,2023-04-3,65902900000,"397,59",VIVIENDA                 
2023-11-6,2023-09-19,45902700000,"296,22",DEMOLICION TOTAL         
2023-11-7,2023-08-15, 00962G00600000  ,"203,79",CONS VIVIENDA            
2023-11-8,2023-06-7,64001400000,"167,36",REG Y AMPL VIVIENDA      
2023-11-8,2023-07-6,34602700000,"584,97",VIVIENDA COLECTIVA       
2023-11-8,2023-11-8, 00833F01900000  ,40,VIVIENDA                 
2023-11-8,2023-11-8, P0100400300000  ,"1428,26",REG VIVIENDA             
2023-11-13,2023-06-21, P0701801300000  ,"9328,65",PLANTA DE ACOPIO         
2023-11-13,2023-08-7,104600400000,"221,64",VIVIENDA                 
2023-11-13,2023-08-22,60100900000,"658,87",REG-AMP.                 
2023-11-13,2023-11-13, 00794A02300000  ,"39,47",VIVIENDA                 
2023-11-14,2023-08-15,63200900000,"386,02",SALON COMERCIAL          
2023-11-14,2023-08-30,62101200000,"623,21",CONFORME A OBRA          
2023-11-14,2023-09-19, 00930I00500000  ,"280,11",VIVIENDA                 
2023-11-14,2023-09-19, 00931G02400000  ,"196,05",10M2  POR UNICA VEZ      
2023-11-14,2023-09-20,72500300000,"106,99",VIVIENDA                 
2023-11-16,2023-07-10,72501500000,"189,02",VIVIENDA                 
2023-11-16,2023-09-22,68902200000,"207,8",VIVIENDA                 
2023-11-16,2023-09-29,62501100000,"332,8",REFORMAS INTERNAS        
2023-11-17,2023-06-5, 00930I01800000  ,"342,46",REGULARIZACION           
2023-11-21,2023-07-17, 00908E02000000  ,"259,39",CONS VIVIENDA            
2023-11-21,2023-09-1, 00089A01000000  ,"61,5",VIVIENDA                 
2023-11-22,2023-05-29,23202700000,"606,09",REG VIVIENDA             
2023-11-22,2023-09-22,84500700000,"464,49",DEMOLICION PARCIAL       
2023-11-22,2023-10-3, 00955A01600000  ,"156,03",REGULARIZAR              
2023-11-22,2023-10-4, 00081A03600000  ,"101,14",VIVIENDA                 
2023-11-22,2023-10-5, P1300203600000  ,"1130,26",DEPOSITO                 
2023-11-23,2023-08-8,47503100002,"197,3",VIVIENDAS                
2023-11-23,2023-09-14,22302500000,"145,07",VIVIENDA                 
2023-11-23,2023-11-23,97804500000,"39,47",VIVIENDA                 
2023-11-24,2021-07-15,50702100000,"2620,12",REG-AMP.                 
2023-11-24,2021-09-3,50702100000,"2608,69",DEMOLICION PARCIAL       
2023-11-24,2022-05-17,51501300000,"149,41",DEMOLICION PARCIAL       
2023-11-24,2023-01-5,53901000000,"751,12",COMERCIO                 
2023-11-24,2023-06-5, 00809B00300000  ,"279,52",QUINCHO                  
2023-11-24,2023-07-4,53600900000,"892,76",REGULARIZACION           
2023-11-24,2023-07-24,52902000000,"59,1",REG VIVIENDA             
2023-11-24,2023-08-16,19400800000,"91,47",VIVIENDA                 
2023-11-24,2023-09-13, 00089B00600000  ,"132,6",VIVIENDA COLECTIVA       
2023-11-24,2023-09-25, 00119C00600000  ,"258,36",CONS VIVIENDA            
2023-11-24,2023-09-28,127702000000,0,                         
2023-11-24,2023-10-25,53000500000,"273,38",DEMOLICION PARCIAL       
2023-11-24,2023-10-25, P0401003600000  ,"46106,29",PLANTA DE SILOS          
2023-11-24,  /  /  , P0500200400000  ,"60,09",RELEV RURAL              
2023-11-27,2022-11-14,47400500000,"270,41",REG.PISCINA              
2023-11-27,2023-05-29,112601100000,"1020,43",VIVIENDA                 
2023-11-27,2023-10-3, 00953N00700000  ,"143,19",REGULARIZACION           
2023-11-27,2023-10-19,89503000000,62,QUINCHO                  
2023-11-27,2023-10-30, 00839B02300000  ,"79,8",REG AMP VIVIENDA         
2023-11-28,2023-08-3,121702400000,"159,74",REG DEPOSITO             
2023-11-28,2023-09-19,97804600000,"79,34",CONS VIVIENDA            
2023-11-28,2023-10-2,75700400000,"152,89",REG AMP VIVIENDA         
2023-11-28,2023-10-31, 00793A02800000  ,"85,77",VIVIENDA                 
2023-11-28,2023-11-28,63300500000,"264,92",REG VIVIENDA             
2023-11-29,2023-08-3,22500100000,"403,07",LOCAL COMERCIAL          
2023-11-29,2023-09-5,60900700000,"117,24",REG VIVIENDA             
2023-11-29,2023-10-2, 00463B00900000  ,"239,48",REG VIVIENDA             
2023-11-30,2023-08-15,70801800000,"740,05",CONS DEPARTAMENTOS       
2023-11-30,2023-09-4,9400100000,"60,82",CONS VIVIENDA            
2023-11-30,2023-09-29, P0500300200000  ,"989,26",CEMENTERIO PARQUE        
2023-11-30,2023-10-23,55600800000,"763,6",LOCAL COMERCIAL          
2023-11-30,2023-11-30, 00119A03200000  ,"86,28",REFORMAS INTERNAS        
2023-12-1,2023-01-6, 00149B00800000  ,"459,78",REG DEPOSITO             
2023-12-1,2023-09-22,7500500000,"167,34",DEMOLICION PARCIAL       
2023-12-1,2023-09-25,72400300000,"178,09",VIVIENDA                 
2023-12-1,2023-11-13, 0747G100500000  ,"65,21",REG VIVIENDA             
2023-12-4,2023-07-3,28901400000,"249,53",DEMOLICION PARCIAL       
2023-12-5,2023-08-15, 01261I01200000  ,"401,1",REG VIVIENDA             
2023-12-5,2023-09-29, 00142M00500000  ,"144,24",VIVIENDA                 
2023-12-5,2023-10-2, 00119E02200000  ,"215,44",REG VIVIENDA             
2023-12-5,2023-11-7, 00747G01800000  ,"157,55",CONS. AMP VIVIENDA       
2023-12-6,2023-06-30,80400700000,"179,69",VIVIENDA                 
2023-12-6,2023-08-22,11700700000,"146,82",VIVIENDA                 
2023-12-6,2023-08-24,48202500001,"572,66",REGULARIZACION           
2023-12-6,2023-09-5,55901000000,"365,94",OFICINA  ADMINISTRATIVA  
2023-12-6,2023-09-28,95900300000,"72,64",VIVIENDA                 
2023-12-6,2023-10-2,93700700000,"184,69",AMPLIACION               
2023-12-6,2023-11-3,127600400000,"268,15",REGULARIZAR              
2023-12-7,2023-09-19,107402900000,"298,68",DEPARTAMENTOS            
2023-12-7,2023-10-9,28200100000,"178,87",REG LOCAL COMERCIAL      
2023-12-7,2023-10-17, 00180A01300000  ,80,CONS DEPOSITO            
2023-12-11,2022-12-22, 00678B00800000  ,205,VIVIENDA                 
2023-12-11,2023-06-13,63100500000,"161,98",REG VIVIENDA             
2023-12-11,2023-10-17, P1302400600000  ,"736,92",FABRICA                  
2023-12-12,2023-04-10,70802700000,"225,66",REGULARIZACION           
2023-12-12,2023-08-18,11700500000,"298,88",VIVIENDAS COLECTIVAS     
2023-12-12,2023-10-3,32502200000,"140,18",VIVIENDA                 
2023-12-12,2023-10-4,34901200000,"230,04",LOCAL COMERCIAL          
2023-12-12,2023-10-9, 00908F00900000  ,"248,13",CONS. AMP VIVIENDA       
2023-12-13,2023-10-27,43201600000,"333,05",REGUL.VIVIENDAS          
2023-12-13,2023-11-13, 00955A00700000  ,"97,89",REG DEPOSITO FAMILIAR    
2023-12-14,2022-11-11, 00149C00400000  ,"320,93",REGULARIZACION           
2023-12-14,2023-02-28,89802400000,"117,43",CONS VIVIENDA            
2023-12-14,2023-08-29, 00134A01600000  ,"196,99",VIVIENDA                 
2023-12-14,2023-09-25, P1302502000000  ,"37,62",REGULARIZACION           
2023-12-14,2023-10-17, 00953B01400000  ,"146,3",REG ALERO                
2023-12-15,2023-07-28, 00672A02200000  ,"265,21",AMP VIVIENDA             
2023-12-15,2023-08-23,11302100000,"493,53",REG GALPON               
2023-12-15,2023-10-23,32802100000,"173,27",REG - CAMBIO DE USO      
2023-12-18,2023-01-31,27801000000,"1718,37",CONS DEPARTAMENTOS       
2023-12-18,2023-09-28,35600200000,"177,07",VIVIENDA                 
2023-12-18,2023-10-24,89602200000,"329,05",DEPOSITO AGROQUIMICO     
2023-12-19,2023-09-1,69501700000,"216,44",LOCAL COMERCIAL          
2023-12-20,2023-06-26,98301600000,"111,51",REG VIVIENDA             
2023-12-21,2023-04-19, 00145C01500000  ,"151,1",REG VIVIENDA             
2023-12-21,2023-09-22,68900200000,"296,87",REG VIVIENDA             
2023-12-21,2023-11-13, 00930E01400000  ,"194,87",VIVIENDA                 
2023-12-22,2023-06-5,65602300000,"612,84",VIVIENDA                 
2023-12-22,2023-06-26,21901000000,"381,76",LOCAL COMER VIV          
2023-12-26,2023-09-25,107300900000,"162,89",VIVIENDA                 
2023-12-26,2023-10-4,60003600000,"137,64",VIVIENDA                 
2023-12-26,2023-11-13, 00548A01500000  ,"279,15",LOCAL COMERCIAL          
2023-12-27,2023-09-27, 0082CH01800000  ,"73,53",VIVIENDA                 
2023-12-28,2023-04-25, 01116B00100000  ,"482,98",REG ALERO                
2023-12-28,2023-10-3,1903300000,"164,7",REG VIVIENDA             
2023-12-28,2023-10-27,65002800000,"208,74",DEMOLICION PARCIAL       
2023-12-28,2023-11-13,128002700000,"143,9",CONS VIVIENDA            
2023-12-28,2023-11-22,70200700000,"132,16",CONS. AMP VIVIENDA       
2023-12-28,2023-12-28,45300100000,"267,61",CONS VIVIENDA 2          
2023-12-29,2023-09-15,47400500000,"314,31",REG VIVIENDA             
2023-12-29,2023-09-22,84700500000,"372,83",CONS. AMP VIVIENDA       
2023-12-29,2023-11-13,106501300000,"279,34",DEMOLICION ALERO         
2023-12-29,  /  /  ,33502600000,294,VIVIENDAS                
