genero,localidad,tipo_tramite,clase,fecha_otorgamiento,fecha_inicio_tramite,fecha_vencimiento,estado_licencia
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",23/ene/2025,23/ene/2025,23/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.2,23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,23/ene/2025,23/ene/2025,23/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.2, B.2",23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1",23/ene/2025,23/ene/2025,23/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,23/ene/2025,23/ene/2025,23/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,23/ene/2025,23/ene/2025,23/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",24/ene/2025,22/oct/2024,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",24/ene/2025,9/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.1, G.1, G.2",24/ene/2025,13/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",24/ene/2025,13/ene/2025,24/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",24/ene/2025,13/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,24/ene/2025,24/ene/2025,24/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, E.1",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,24/ene/2025,24/ene/2025,24/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"D.1, E.1, E.2",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,24/ene/2025,24/ene/2025,24/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,"A.2.1, E.1",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"D.1, D.3",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,24/ene/2025,24/ene/2025,24/ene/2026,NO VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",24/ene/2025,24/ene/2025,24/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.1",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,24/ene/2025,24/ene/2025,24/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",24/ene/2025,24/ene/2025,24/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,30/dic/2024,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",27/ene/2025,7/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",27/ene/2025,14/ene/2025,27/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,27/ene/2025,15/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,27/ene/2025,15/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,27/ene/2025,15/ene/2025,27/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",27/ene/2025,21/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",27/ene/2025,22/ene/2025,27/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, G.1, G.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1, E.2, G.1, G.2",27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, E.1",27/ene/2025,27/ene/2025,27/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",27/ene/2025,27/ene/2025,27/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,DUPLICADO,B.1,27/ene/2025,27/ene/2025,10/jun/2029,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,27/ene/2025,27/ene/2025,27/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, G.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,27/ene/2025,27/ene/2025,27/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,27/ene/2025,27/ene/2025,27/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,27/ene/2025,27/ene/2025,27/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,27/ene/2025,27/ene/2025,27/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,27/ene/2025,27/ene/2025,27/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, D.3",27/ene/2025,27/ene/2025,27/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, E.1",28/ene/2025,7/mar/2024,28/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,28/ene/2025,6/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,28/ene/2025,9/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.3, B.1",28/ene/2025,24/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,27/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",28/ene/2025,27/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,28/ene/2025,28/ene/2025,28/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,D.1,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN,E.1,28/ene/2025,28/ene/2025,28/ene/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.1",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2",28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,28/ene/2025,28/ene/2025,28/ene/2028,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, E.1",28/ene/2025,28/ene/2025,28/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,28/ene/2025,28/ene/2025,28/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,29/ene/2025,17/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",29/ene/2025,17/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",29/ene/2025,22/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,29/ene/2025,28/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,28/ene/2025,29/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,29/ene/2025,29/ene/2025,29/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,29/ene/2025,29/ene/2025,29/ene/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.2,29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,B.1,29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, B.1",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2026,NO VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"D.1, D.3, E.1",29/ene/2025,29/ene/2025,29/ene/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,29/ene/2025,29/ene/2025,29/ene/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,29/ene/2025,29/ene/2025,29/ene/2030,NO VIGENTE
